trade_id,timestamp,symbol,direction,status,gate_combo_tag,rr_ratio,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
605,2026-08-16 05:15:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.0,R:R Hurdle Failure: R:R = 0.00 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.53,-0.01,0.16,-0.04,0.01,0.0,0.0,0.0,0.0,0.0,9923.42,1.16,-1.27,2026-08-16
606,2026-08-16 05:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.38,None,TIME_CLOSE_EXIT,148.85,5.0,744.26,0.52,0.38,0.27,-0.21,-0.05,-0.37,0.6,0.74,1.34,-1.71,9921.71,1.17,,2026-08-16
607,2026-08-16 05:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.51,None,TIME_CLOSE_EXIT,148.83,3.0,446.48,0.45,0.3,0.22,-0.04,-0.16,-0.71,0.36,0.45,0.8,-1.52,9920.19,1.19,,2026-08-16
608,2026-08-16 07:30:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.93,R:R Hurdle Failure: R:R = 0.93 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.23,0.25,0.07,-0.01,-0.1,0.0,0.0,0.0,0.0,0.0,9920.19,1.19,-0.22,2026-08-16
609,2026-08-16 07:30:00+00:00,DOGEUSDT,LONG,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.36,None,TIME_CLOSE_EXIT,148.8,5.0,744.01,0.36,0.27,0.17,-0.04,-0.04,-0.3,0.6,0.74,1.34,-1.64,9918.55,1.2,,2026-08-16
610,2026-08-16 09:15:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.95,None,TIME_CLOSE_EXIT,49.59,5.0,247.96,0.38,0.13,0.04,0.0,0.0,0.0,0.2,0.25,0.45,-0.45,9918.1,1.21,,2026-08-16
611,2026-08-16 09:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.13,None,TIME_CLOSE_EXIT,148.77,5.0,743.86,0.18,0.16,0.04,-0.1,-0.04,-0.3,0.6,0.74,1.34,-1.64,9916.47,1.23,,2026-08-16
612,2026-08-16 09:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,4.96,None,TIME_CLOSE_EXIT,49.58,5.0,247.91,0.87,0.18,0.32,-0.07,-0.01,-0.02,0.2,0.25,0.45,-0.47,9916.0,1.23,,2026-08-16
613,2026-08-16 10:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.37,None,TIME_CLOSE_EXIT,148.74,3.0,446.22,0.4,0.29,0.03,-0.1,-0.13,-0.58,0.36,0.45,0.8,-1.38,9914.61,1.24,,2026-08-16
614,2026-08-16 11:45:00+00:00,DOGEUSDT,LONG,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.22,None,TIME_CLOSE_EXIT,148.72,5.0,743.6,0.29,0.24,0.03,-0.06,0.0,0.0,0.59,0.74,1.34,-1.34,9913.28,1.26,,2026-08-16
615,2026-08-16 12:00:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.68,R:R Hurdle Failure: R:R = 0.68 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.22,0.32,0.03,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,9913.28,1.26,-0.8,2026-08-16
616,2026-08-16 12:15:00+00:00,DOGEUSDT,LONG,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.21,None,TAKE_PROFIT_HIT,148.7,5.0,743.5,0.32,0.26,0.46,-0.14,0.32,2.38,0.59,0.74,1.34,1.04,9914.31,1.25,,2026-08-16
617,2026-08-16 13:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.42,None,TAKE_PROFIT_HIT,148.71,3.0,446.14,0.13,0.09,0.52,-0.01,0.13,0.56,0.36,0.45,0.8,-0.24,9914.07,1.25,,2026-08-16
618,2026-08-16 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,1.79,None,TAKE_PROFIT_HIT,49.57,5.0,247.85,0.25,0.14,0.57,-0.04,0.25,0.62,0.2,0.25,0.45,0.18,9914.25,1.25,,2026-08-16
619,2026-08-16 13:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,3.43,None,TIME_CLOSE_EXIT,148.71,3.0,446.14,0.75,0.22,0.04,-0.07,-0.11,-0.49,0.36,0.45,0.8,-1.29,9912.96,1.26,,2026-08-16
620,2026-08-16 14:00:00+00:00,SOLUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.99,R:R Hurdle Failure: R:R = 0.99 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.35,0.35,0.03,-0.08,-0.04,0.0,0.0,0.0,0.0,0.0,9912.96,1.26,-1.64,2026-08-16
621,2026-08-16 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.04,None,TIME_CLOSE_EXIT,52.04,1.5,78.06,0.29,0.27,0.28,-0.05,0.01,0.01,0.06,0.08,0.14,-0.13,9912.82,1.26,,2026-08-16
622,2026-08-16 14:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,3.96,None,TIME_CLOSE_EXIT,148.69,3.0,446.08,0.9,0.23,0.45,-0.09,-0.07,-0.31,0.36,0.45,0.8,-1.12,9911.71,1.27,,2026-08-16
623,2026-08-16 17:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.94,None,TAKE_PROFIT_HIT,148.68,5.0,743.38,0.91,0.31,1.57,-0.12,0.91,6.74,0.59,0.74,1.34,5.4,9917.11,1.22,,2026-08-16
624,2026-08-16 18:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.29,None,TIME_CLOSE_EXIT,49.59,5.0,247.93,0.97,0.42,0.09,-0.22,-0.22,-0.55,0.2,0.25,0.45,-0.99,9916.11,1.23,,2026-08-16
625,2026-08-16 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.38,None,TAKE_PROFIT_HIT,148.74,3.0,446.23,0.55,0.4,1.27,-0.16,0.55,2.46,0.36,0.45,0.8,1.66,9917.77,1.21,,2026-08-16
626,2026-08-16 20:00:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.0,R:R Hurdle Failure: R:R = 0.00 < 1.00,SHADOW_STOP_LOSS_HIT,0.0,0.0,0.0,0.73,-0.06,0.67,-0.01,0.06,0.0,0.0,0.0,0.0,0.0,9917.77,1.21,-0.91,2026-08-16
627,2026-08-16 20:00:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.23,R:R Hurdle Failure: R:R = 0.23 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.09,0.37,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,9917.77,1.21,-0.14,2026-08-16
628,2026-08-16 20:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,7.21,None,TIME_CLOSE_EXIT,49.59,5.0,247.94,1.5,0.21,1.17,-0.19,0.06,0.15,0.2,0.25,0.45,-0.3,9917.47,1.22,,2026-08-16
629,2026-08-16 20:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,3.29,None,TAKE_PROFIT_HIT,148.76,5.0,743.81,0.55,0.17,0.68,-0.12,0.55,4.1,0.6,0.74,1.34,2.76,9920.23,1.19,,2026-08-16
630,2026-08-17 01:00:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,2.49,None,TIME_CLOSE_EXIT,17.36,1.5,26.04,1.88,0.75,1.22,-0.6,0.33,0.09,0.02,0.03,0.05,0.04,9920.27,1.19,,2026-08-17
631,2026-08-17 01:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.16,None,TAKE_PROFIT_HIT,52.08,1.5,78.12,0.64,0.55,0.77,-0.33,0.64,0.5,0.06,0.08,0.14,0.36,9920.64,1.18,,2026-08-17
632,2026-08-17 01:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.51,None,TIME_CLOSE_EXIT,148.81,3.0,446.43,1.14,0.75,1.01,-0.45,0.09,0.4,0.36,0.45,0.8,-0.4,9920.23,1.19,,2026-08-17
633,2026-08-17 01:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.13,None,TAKE_PROFIT_HIT,148.8,3.0,446.41,0.69,0.32,0.94,-0.15,0.69,3.08,0.36,0.45,0.8,2.28,9922.51,1.17,,2026-08-17
634,2026-08-17 01:30:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.6,R:R Hurdle Failure: R:R = 0.60 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.43,0.71,0.7,-0.26,0.43,0.0,0.0,0.0,0.0,0.0,9922.51,1.17,0.19,2026-08-17
635,2026-08-17 08:15:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.38,R:R Hurdle Failure: R:R = 0.38 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.33,0.86,0.2,-0.07,-0.18,0.0,0.0,0.0,0.0,0.0,9922.51,1.17,-1.61,2026-08-17
636,2026-08-17 08:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,3.74,None,TIME_CLOSE_EXIT,49.61,5.0,248.06,1.19,0.32,0.35,-0.14,-0.04,-0.1,0.2,0.25,0.45,-0.55,9921.97,1.17,,2026-08-17
637,2026-08-17 08:30:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.85,R:R Hurdle Failure: R:R = 0.85 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.31,0.37,0.13,-0.09,-0.11,0.0,0.0,0.0,0.0,0.0,9921.97,1.17,-2.16,2026-08-17
638,2026-08-17 08:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.34,None,TIME_CLOSE_EXIT,148.83,3.0,446.49,0.59,0.44,0.07,-0.11,-0.27,-1.21,0.36,0.45,0.8,-2.01,9919.96,1.19,,2026-08-17
639,2026-08-17 08:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.33,None,TIME_CLOSE_EXIT,148.8,5.0,744.0,0.95,0.71,0.09,-0.11,-0.37,-2.75,0.6,0.74,1.34,-4.09,9915.87,1.23,,2026-08-17
640,2026-08-17 09:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.31,None,TIME_CLOSE_EXIT,52.06,1.5,78.09,0.42,0.32,0.31,-0.09,-0.09,-0.07,0.06,0.08,0.14,-0.21,9915.65,1.23,,2026-08-17
641,2026-08-17 10:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.87,None,TAKE_PROFIT_HIT,148.73,3.0,446.2,1.06,0.57,1.52,-0.31,1.06,4.75,0.36,0.45,0.8,3.95,9919.6,1.19,,2026-08-17
642,2026-08-17 10:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,2.3,None,TIME_CLOSE_EXIT,49.6,5.0,247.99,1.6,0.7,0.12,-0.47,-0.42,-1.04,0.2,0.25,0.45,-1.49,9918.11,1.21,,2026-08-17
643,2026-08-17 10:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.94,None,TIME_CLOSE_EXIT,148.77,3.0,446.32,1.17,0.6,0.25,-0.34,-0.48,-2.14,0.36,0.45,0.8,-2.95,9915.17,1.24,,2026-08-17
644,2026-08-17 12:00:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.54,R:R Hurdle Failure: R:R = 0.54 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.27,0.5,0.23,-0.1,-0.04,0.0,0.0,0.0,0.0,0.0,9915.17,1.24,-0.98,2026-08-17
645,2026-08-17 12:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,2.84,None,TIME_CLOSE_EXIT,52.05,1.5,78.08,0.77,0.27,0.04,-0.15,0.0,0.0,0.06,0.08,0.14,-0.14,9915.03,1.24,,2026-08-17
646,2026-08-17 12:15:00+00:00,XRPUSDT,SHORT,REJECTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,0.89,R:R Hurdle Failure: R:R = 0.89 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.33,0.37,0.28,-0.16,-0.07,0.0,0.0,0.0,0.0,0.0,9915.03,1.24,-0.62,2026-08-17
647,2026-08-17 12:30:00+00:00,SOLUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.83,R:R Hurdle Failure: R:R = 0.83 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.52,0.62,0.15,-0.52,-0.32,0.0,0.0,0.0,0.0,0.0,9915.03,1.24,-3.72,2026-08-17
648,2026-08-17 13:00:00+00:00,ETHUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.64,R:R Hurdle Failure: R:R = 0.64 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.24,0.37,0.16,-0.08,0.03,0.0,0.0,0.0,0.0,0.0,9915.03,1.24,-1.12,2026-08-17
649,2026-08-17 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,3.79,None,TIME_CLOSE_EXIT,49.58,5.0,247.88,1.88,0.5,0.58,-0.37,0.19,0.47,0.2,0.25,0.45,0.02,9915.05,1.24,,2026-08-17
650,2026-08-17 14:00:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,4.52,None,TIME_CLOSE_EXIT,148.73,3.0,446.18,1.98,0.44,0.74,-0.2,0.34,1.52,0.36,0.45,0.8,0.71,9915.77,1.23,,2026-08-17
651,2026-08-17 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,2.18,None,TIME_CLOSE_EXIT,52.06,1.5,78.09,0.78,0.36,0.7,-0.17,-0.05,-0.04,0.06,0.08,0.14,-0.18,9915.59,1.23,,2026-08-17
652,2026-08-17 14:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.76,None,TIME_CLOSE_EXIT,52.06,1.5,78.09,0.91,0.52,0.31,-0.3,-0.07,-0.05,0.06,0.08,0.14,-0.2,9915.39,1.24,,2026-08-17
653,2026-08-17 17:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,4.49,None,TIME_CLOSE_EXIT,49.58,5.0,247.88,0.67,0.15,0.21,-0.18,0.0,0.0,0.2,0.25,0.45,-0.45,9914.94,1.24,,2026-08-17
654,2026-08-17 19:45:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.65,R:R Hurdle Failure: R:R = 0.65 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.13,0.2,0.27,-0.03,0.13,0.0,0.0,0.0,0.0,0.0,9914.94,1.24,-0.22,2026-08-17
655,2026-08-17 19:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.68,None,TIME_CLOSE_EXIT,148.72,5.0,743.62,0.61,0.36,0.24,-0.13,0.0,0.0,0.59,0.74,1.34,-1.34,9913.61,1.25,,2026-08-17
656,2026-08-17 20:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.1,None,TIME_CLOSE_EXIT,52.05,1.5,78.07,0.51,0.46,0.1,-0.29,-0.22,-0.17,0.06,0.08,0.14,-0.31,9913.29,1.26,,2026-08-17
657,2026-08-17 20:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.86,None,TIME_CLOSE_EXIT,148.7,3.0,446.1,1.08,0.58,0.07,-0.37,-0.24,-1.07,0.36,0.45,0.8,-1.87,9911.42,1.28,,2026-08-17
658,2026-08-17 21:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.45,None,TIME_CLOSE_EXIT,52.03,1.5,78.05,0.58,0.4,0.11,-0.13,-0.2,-0.16,0.06,0.08,0.14,-0.3,9911.12,1.28,,2026-08-17
659,2026-08-17 21:15:00+00:00,ETHUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.37,R:R Hurdle Failure: R:R = 0.37 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.1,0.28,0.14,-0.12,0.1,0.0,0.0,0.0,0.0,0.0,9911.12,1.28,-0.57,2026-08-17
660,2026-08-17 22:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.06,None,TIME_CLOSE_EXIT,49.56,5.0,247.78,0.53,0.26,0.07,-0.11,-0.27,-0.67,0.2,0.25,0.45,-1.12,9910.01,1.29,,2026-08-17
661,2026-08-17 22:15:00+00:00,SOLUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.86,R:R Hurdle Failure: R:R = 0.86 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.34,0.4,0.13,-0.12,-0.21,0.0,0.0,0.0,0.0,0.0,9910.01,1.29,-2.9,2026-08-17
662,2026-08-17 22:30:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.58,R:R Hurdle Failure: R:R = 0.58 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.24,0.41,0.04,-0.06,-0.23,0.0,0.0,0.0,0.0,0.0,9910.01,1.29,-1.83,2026-08-17
663,2026-08-17 23:15:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.29,None,TIME_CLOSE_EXIT,49.55,5.0,247.75,1.27,0.55,0.18,-0.38,-0.42,-1.04,0.2,0.25,0.45,-1.49,9908.52,1.3,,2026-08-17
664,2026-08-17 23:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.18,None,TIME_CLOSE_EXIT,52.02,1.5,78.03,0.46,0.39,0.13,-0.12,-0.08,-0.06,0.06,0.08,0.14,-0.2,9908.32,1.31,,2026-08-17
665,2026-08-17 23:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,3.54,None,TIME_CLOSE_EXIT,148.62,3.0,445.87,1.34,0.38,0.21,-0.03,-0.11,-0.49,0.36,0.45,0.8,-1.29,9907.03,1.32,,2026-08-17
666,2026-08-17 23:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.45,None,TIME_CLOSE_EXIT,52.01,1.5,78.02,0.49,0.34,0.11,-0.01,-0.13,-0.1,0.06,0.08,0.14,-0.24,9906.78,1.32,,2026-08-17
667,2026-08-18 00:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.9,None,TIME_CLOSE_EXIT,148.6,3.0,445.81,0.62,0.33,0.11,-0.03,0.0,0.0,0.36,0.45,0.8,-0.8,9905.98,1.33,,2026-08-18
668,2026-08-18 00:45:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.66,R:R Hurdle Failure: R:R = 0.66 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.23,0.34,0.03,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,9905.98,1.33,-0.14,2026-08-18
669,2026-08-18 01:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.52,None,TAKE_PROFIT_HIT,148.59,3.0,445.77,0.63,0.25,1.02,-0.07,0.63,2.82,0.36,0.45,0.8,2.02,9908.0,1.31,,2026-08-18
670,2026-08-18 01:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,4.54,None,TAKE_PROFIT_HIT,49.54,5.0,247.7,1.04,0.23,1.24,-0.18,1.04,2.58,0.2,0.25,0.45,2.14,9910.14,1.29,,2026-08-18
671,2026-08-18 01:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,3.07,None,TIME_CLOSE_EXIT,148.65,5.0,743.26,0.98,0.32,0.77,-0.13,-0.04,-0.3,0.59,0.74,1.34,-1.64,9908.5,1.3,,2026-08-18
672,2026-08-18 01:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.59,None,TAKE_PROFIT_HIT,148.63,5.0,743.14,0.36,0.23,0.37,-0.1,0.36,2.7,0.59,0.74,1.34,1.36,9909.86,1.29,,2026-08-18
673,2026-08-18 01:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,5.46,None,TAKE_PROFIT_HIT,148.65,5.0,743.24,0.76,0.14,1.02,-0.15,0.76,5.67,0.59,0.74,1.34,4.34,9914.2,1.25,,2026-08-18
674,2026-08-18 04:45:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,3.55,None,TIME_CLOSE_EXIT,148.71,3.0,446.14,1.54,0.43,0.57,-0.33,0.08,0.36,0.36,0.45,0.8,-0.45,9913.75,1.25,,2026-08-18
675,2026-08-18 05:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,28.01,None,TIME_CLOSE_EXIT,148.71,3.0,446.12,0.98,0.03,0.32,-0.11,-0.07,-0.31,0.36,0.45,0.8,-1.12,9912.64,1.26,,2026-08-18
676,2026-08-18 06:15:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.66,R:R Hurdle Failure: R:R = 0.66 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.4,0.6,0.15,-0.31,-0.48,0.0,0.0,0.0,0.0,0.0,9912.64,1.26,-0.52,2026-08-18
677,2026-08-18 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,1.14,None,TIME_CLOSE_EXIT,49.56,5.0,247.82,0.62,0.54,0.08,-0.28,-0.44,-1.09,0.2,0.25,0.45,-1.54,9911.1,1.28,,2026-08-18
678,2026-08-18 08:00:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.83,R:R Hurdle Failure: R:R = 0.83 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.27,0.33,0.11,-0.08,-0.2,0.0,0.0,0.0,0.0,0.0,9911.1,1.28,-2.82,2026-08-18
679,2026-08-18 08:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.49,None,TIME_CLOSE_EXIT,49.56,5.0,247.78,0.59,0.23,0.15,-0.09,0.0,0.0,0.2,0.25,0.45,-0.45,9910.65,1.28,,2026-08-18
680,2026-08-18 08:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.29,None,TIME_CLOSE_EXIT,148.66,5.0,743.3,0.32,0.25,0.03,-0.14,0.0,0.0,0.59,0.74,1.34,-1.34,9909.32,1.3,,2026-08-18
681,2026-08-18 08:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.65,None,TIME_CLOSE_EXIT,52.02,1.5,78.04,0.47,0.28,0.08,-0.16,-0.04,-0.03,0.06,0.08,0.14,-0.17,9909.14,1.3,,2026-08-18
682,2026-08-18 08:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,3.06,None,TIME_CLOSE_EXIT,49.55,5.0,247.73,0.59,0.19,0.1,-0.14,-0.05,-0.12,0.2,0.25,0.45,-0.57,9908.58,1.3,,2026-08-18
683,2026-08-18 08:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,4.02,None,TIME_CLOSE_EXIT,148.63,3.0,445.89,0.68,0.17,0.0,-0.08,-0.08,-0.36,0.36,0.45,0.8,-1.16,9907.42,1.32,,2026-08-18
684,2026-08-18 09:15:00+00:00,ETHUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.88,R:R Hurdle Failure: R:R = 0.88 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.33,0.37,0.06,-0.15,-0.09,0.0,0.0,0.0,0.0,0.0,9907.42,1.32,-2.01,2026-08-18
685,2026-08-18 09:15:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.91,R:R Hurdle Failure: R:R = 0.91 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.28,0.31,0.06,-0.13,-0.25,0.0,0.0,0.0,0.0,0.0,9907.42,1.32,-3.2,2026-08-18
